UniversityLabel,AlumnusLabel,EmployerLabel,BirthPlaceLabel,ULocationLabel,OccupationLabel,DateOfDeathLabel,DateOfBirthLabel,FoundationDateLabel,ELocationLabel
Mid Sweden University,Britta Johansson Norgren,,,,,,,,
Uppsala University,Carl Jonas Love Almqvist,,,,,,,,
Lund University,K. G. Hammar,,,,,,,,
Stockholm University,Torsten Persson,,,,,,,,
Stockholm University,Christer Fuglesang,,,,,,,,
Uppsala University,Hugo Alfvén,,,,,,,,
Umeå University,Helena Bergman,,,,,,,,
University of Gothenburg,José González,,,,,,,,
Uppsala University,Clas Bjerkander,,,,,,,,
Stockholm University,Pär Nuder,,,,,,,,
Uppsala University,Karl Gustav Jöreskog,,,,,,,,
Stockholm University,Daniel Birnbaum,,,,,,,,
Uppsala University,Per Engdahl,,,,,,,,
Uppsala University,"Prince Eugen, Duke of Närke",,,,,,,,
Mid Sweden University,Åsa Torstensson,,,,,,,,
Mid Sweden University,Anna-Karin Kammerling,,,,,,,,
Mid Sweden University,Anna Ottosson,,,,,,,,
Uppsala University,Erik Axelsson Oxenstierna,,,,,,,,
Uppsala University,Abraham Constantin Mouradgea d’Ohsson,,,,,,,,
Uppsala University,Erik Edlund,,,,,,,,
Uppsala University,Gustav Zander,,,,,,,,
Uppsala University,Sigfrid Siwertz,,,,,,,,
Karolinska Institute,Gustav Zander,,,,,,,,
Uppsala University,Hjalmar Söderberg,,,,,,,,
Uppsala University,Fredrik Lindström,,,,,,,,
Uppsala University,Frans Michael Franzén,,,,,,,,
Royal Institute of Technology,Christer Fuglesang,,,,,,,,
Uppsala University,Lennart Carleson,,,,,,,,
Uppsala University,Johnny Roosval,,,,,,,,
Uppsala University,Rolf Maximilian Sievert,,,,,,,,
Uppsala University,Carl August Hagberg,,,,,,,,
Umeå University,Lars Lagerbäck,,,,,,,,
Uppsala University,"Prince Gustaf Adolf, Duke of Västerbotten",,,,,,,,
Uppsala University,Peter Englund,,,,,,,,
Uppsala University,Stan Hasselgård,,,,,,,,
Uppsala University,Sigfridus Aronus Forsius,,,,,,,,
Uppsala University,Olaus Rudbeck,,,,,,,,
Uppsala University,Adam Ludwig Lewenhaupt,,,,,,,,
Lund University,Adam Ludwig Lewenhaupt,,,,,,,,
Uppsala University,Martin Vahl,,,,,,,,
Uppsala University,Johan Gottlieb Gahn,,,,,,,,
Uppsala University,Christopher Polhem,,,,,,,,
Stockholm University,Per Enflo,,,,,,,,
Uppsala University,Gösta Mittag-Leffler,,,,,,,,
Uppsala University,Oskar Backlund,,,,,,,,
Uppsala University,Håkan Lans,,,,,,,,
Uppsala University,"Prince Gustaf, Duke of Uppland",,,,,,,,
Uppsala University,Gustaf de Laval,,,,,,,,
Uppsala University,Adolf Törneros,,,,,,,,
Uppsala University,Bertil Lindblad,,,,,,,,
Uppsala University,Johan Stensson Rothman,,,,,,,,
Uppsala University,Eli Heckscher,,,,,,,,
Uppsala University,Knut Wicksell,,,,,,,,
Uppsala University,Erik Acharius,,,,,,,,
Uppsala University,Gunnar Ekelöf,,,,,,,,
Uppsala University,Gustaf Fröding,,,,,,,,
Lund University,Erik Acharius,,,,,,,,
Uppsala University,Albert Lindhagen,,,,,,,,
Royal Institute of Technology,Salomon August Andrée,,,,,,,,
Uppsala University,Lars Gustafsson,,,,,,,,
Chalmers University of Technology,Ivar Tengbom,,,,,,,,
Uppsala University,Gunnar Helén,,,,,,,,
Uppsala University,Per Teodor Cleve,,,,,,,,
Uppsala University,Håkan Nesser,,,,,,,,
Uppsala University,Erik Gustaf Geijer,,,,,,,,
Uppsala University,Olaus Petri,,,,,,,,
Chalmers University of Technology,Jan Lennartsson,,,,,,,,
Stockholm University,Eric Hultén,,,,,,,,
Umeå University,Erik Josefsson,,,,,,,,
Royal Institute of Technology,Gustaf de Laval,,,,,,,,
Uppsala University,Per Alström,,,,,,,,
Uppsala University,Bertil Lundman,,,,,,,,
Chalmers University of Technology,Claes Adelsköld,,,,,,,,
Royal Institute of Technology,Carl Munters,,,,,,,,
Uppsala University,Anna Troberg,,,,,,,,
Uppsala University,Gustaf Oskar Andersson Malme,,,,,,,,
Stockholm University,Birgitta Ohlsson,,,,,,,,
Uppsala University,Olof Hermelin,,,,,,,,
Uppsala University,Johan Emanuel Wikström,,,,,,,,
Uppsala University,Anders Sparrman,,,,,,,,
Uppsala University,Lars Levi Læstadius,,,,,,,,
Lund University,Carl Gustav Rehnskiöld,,,,,,,,
Stockholm University,Ebba Witt-Brattström,,,,,,,,
Uppsala University,Wilhelm Stenhammar,,,,,,,,
Stockholm University,Viveca Sten,,,,,,,,
Uppsala University,David Enskog,,,,,,,,
Uppsala University,Otto Nordenskjöld,,,,,,,,
Lund University,Annie Lööf,,,,,,,,
Uppsala University,Gunnel Vallquist,,,,,,,,
Lund University,Katarina Mazetti,,,,,,,,
Stockholm University,Hialmar Rendahl,,,,,,,,
Uppsala University,Per Daniel Amadeus Atterbom,,,,,,,,
Lund University,Frans G. Bengtsson,,,,,,,,
Uppsala University,Stig Strömholm,,,,,,,,
Uppsala University,Count Sigvard Bernadotte of Wisborg,,,,,,,,
Uppsala University,Lars Fredrik Nilson,,,,,,,,
Uppsala University,August Sohlman,,,,,,,,
Uppsala University,Lennart Koskinen,,,,,,,,
Uppsala University,Magnus Stenbock,,,,,,,,
University of Gothenburg,Maria Wetterstrand,,,,,,,,
Royal Institute of Technology,C. Johan Masreliez,,,,,,,,
Lund University,Antje Jackelén,,,,,,,,
Uppsala University,Erik Ivar Fredholm,,,,,,,,
Stockholm University,Annika Falkengren,,,,,,,,
Uppsala University,Rudolf Kjellén,,,,,,,,
Uppsala University,Nicodemus Tessin the Younger,,,,,,,,
Uppsala University,Carl Alexander Clerck,,,,,,,,
Uppsala University,Anna Tibaijuka,,,,,,,,
Uppsala University,Bengt Anders Euphrasén,,,,,,,,
Lund University,Göran Therborn,,,,,,,,
Karolinska Institute,Ewa Björling,,,,,,,,
Uppsala University,Cecilia Wikström,,,,,,,,
Uppsala University,Lena Hjelm-Wallén,,,,,,,,
Royal Institute of Technology,Kurt Atterberg,,,,,,,,
Uppsala University,Pernilla Stalfelt,,,,,,,,
Uppsala University,Claes Christian Olrog,,,,,,,,
Stockholm University,Claes Christian Olrog,,,,,,,,
Uppsala University,Anders Gustaf Ekeberg,,,,,,,,
Uppsala University,Axel Fredrik Cronstedt,,,,,,,,
Uppsala University,Claes-Ingvar Lagerkvist,,,,,,,,
Lund University,Carl Wilhelm Oseen,,,,,,,,
Lund University,Lars Vilks,,,,,,,,
Lund University,Leif Silbersky,,,,,,,,
Uppsala University,Carl Charlier,,,,,,,,
Uppsala University,Einar Gjerstad,,,,,,,,
Umeå University,Malin Moström,,,,,,,,
Stockholm University,Ana Luisa Valdés,,,,,,,,
Royal Institute of Technology,Karl Johan Åström,,,,,,,,
Umeå University,Frida Östberg,,,,,,,,
Uppsala University,Anders Abraham Grafström,,,,,,,,
Uppsala University,Anders Chydenius,,,,,,,,
Uppsala University,Anders Ehnmark,,,,,,,,
Uppsala University,Anders Johan von Höpken,,,,,,,,
Uppsala University,Anders Wejryd,,,,,,,,
Stockholm University,Anders Björner,,,,,,,,
Royal Institute of Technology,Ernst Alexanderson,,,,,,,,
Uppsala University,Andreas Berlin,,,,,,,,
Uppsala University,Anders Dahl,,,,,,,,
Stockholm University,Andreas Carlgren,,,,,,,,
Mid Sweden University,Kajsa Kling,,,,,,,,
Lund University,Herman Bernhard Lundborg,,,,,,,,
Karolinska Institute,Herman Bernhard Lundborg,,,,,,,,
Uppsala University,Iris Johansson,,,,,,,,
Stockholm University,Antonia Ax:son Johnson,,,,,,,,
Royal Institute of Technology,Anders Tengbom,,,,,,,,
Uppsala University,Gunnar Hedlund,,,,,,,,
Uppsala University,Georg Stiernhielm,,,,,,,,
Stockholm University,Gunnar Hedlund,,,,,,,,
Stockholm University,Inger Segelström,,,,,,,,
Uppsala University,Bengt Westerlund,,,,,,,,
Uppsala University,Hanna Rydh,,,,,,,,
University of Gothenburg,Marie Hermanson,,,,,,,,
Stockholm University,Hanna Rydh,,,,,,,,
Lund University,Jimmie Åkesson,,,,,,,,
Mid Sweden University,Anders Södergren,,,,,,,,
Lund University,Maria Borelius,,,,,,,,
Uppsala University,Peter Artedi,,,,,,,,
Uppsala University,Karl Oskar Medin,,,,,,,,
Royal Institute of Technology,Nisse Strinning,,,,,,,,
Uppsala University,Per-Olov Löwdin,,,,,,,,
Uppsala University,Torsten Carleman,,,,,,,,
University of Gothenburg,Christina Olofson,,,,,,,,
Uppsala University,Göran Wahlenberg,,,,,,,,
Royal Institute of Technology,Klara Lidén,,,,,,,,
Uppsala University,Isak Collijn,,,,,,,,
Lund University,Lena Ek,,,,,,,,
Uppsala University,Lena Sommestad,,,,,,,,
Uppsala University,Ture Nerman,,,,,,,,
Uppsala University,Helge Backlund,,,,,,,,
Lund University,Erik Leonard Ekman,,,,,,,,
Umeå University,Susanna Alakoski,,,,,,,,
Uppsala University,Leni Björklund,,,,,,,,
Royal Institute of Technology,Sven Markelius,,,,,,,,
Uppsala University,Artur Hazelius,,,,,,,,
Uppsala University,Johan Wilcke,,,,,,,,
Umeå University,Anna Sjöström,,,,,,,,
Lund University,Michael Treschow,,,,,,,,
Karolinska Institute,Sven Ivar Seldinger,,,,,,,,
University of Gothenburg,Jan Eliasson,,,,,,,,
Uppsala University,Elias Tillandz,,,,,,,,
Lund University,Ann-Sofie Johansson,,,,,,,,
University of Gothenburg,Harald Treutiger,,,,,,,,
Uppsala University,Curt von Stedingk,,,,,,,,
Lund University,Alfred Gabriel Nathorst,,,,,,,,
Uppsala University,Gerard De Geer,,,,,,,,
Uppsala University,Peter Nilson,,,,,,,,
Lund University,Henrik Sjöberg,,,,,,,,
University of Gothenburg,Ann-Sofie Johansson,,,,,,,,
Royal Institute of Technology,August Uno Lamm,,,,,,,,
Uppsala University,Bert Bolin,,,,,,,,
Örebro University,Ulrika Knape,,,,,,,,
Stockholm University,F. William Engdahl,,,,,,,,
Chalmers University of Technology,Sigurd Lewerentz,,,,,,,,
Örebro University,Fredrick Federley,,,,,,,,
Royal Institute of Technology,Johan August Brinell,,,,,,,,
Stockholm University,Mats Odell,,,,,,,,
Stockholm University,Anti Avsan,,,,,,,,
Chalmers University of Technology,Leif Johansson,,,,,,,,
Uppsala University,Lennart von Post,,,,,,,,
Mid Sweden University,Veronica Smedh,,,,,,,,
Stockholm University,Leif G. W. Persson,,,,,,,,
Uppsala University,Hans Rosling,,,,,,,,
Stockholm University,Rubén Berríos,,,,,,,,
Lund University,Anton Hilmer Westergård,,,,,,,,
Örebro University,Marika Domanski-Lyfors,,,,,,,,
Stockholm University,Lars E. O. Svensson,,,,,,,,
Uppsala University,Anton Rolandsson Martin,,,,,,,,
Uppsala University,Johan Afzelius,,,,,,,,
Royal Institute of Technology,Sven Grahn,,,,,,,,
Uppsala University,Magnus Huss,,,,,,,,
Stockholm University,Mats Wahl,,,,,,,,
Stockholm University,Göran Rosenberg,,,,,,,,
Lund University,Wilhelm Agrell,,,,,,,,
Royal Institute of Technology,Lars E. O. Svensson,,,,,,,,
Mid Sweden University,Fredrik Lindström,,,,,,,,
Chalmers University of Technology,Gert Wingårdh,,,,,,,,
Chalmers University of Technology,Arvid Wallman,,,,,,,,
Stockholm University,Johan Norberg,,,,,,,,
Uppsala University,Olof Swartz,,,,,,,,
Uppsala University,Carl Olof Rosenius,,,,,,,,
Uppsala University,Sven Lidman,,,,,,,,
Uppsala University,Lars Stigzelius,,,,,,,,
Uppsala University,Veit Wittrock,,,,,,,,
Uppsala University,Gustaf Retzius,,,,,,,,
Uppsala University,Johan Peter Falck,,,,,,,,
Royal Institute of Technology,Paul Hedqvist,,,,,,,,
Uppsala University,Magnus Nyrén,,,,,,,,
Uppsala University,Andreas Jäger,,,,,,,,
Uppsala University,Carl Gyllenborg,,,,,,,,
Stockholm University,Christian Engström,,,,,,,,
Stockholm University,Nina Stemme,,,,,,,,
Uppsala University,Birger Bohlin,,,,,,,,
Stockholm University,Aris Fioretos,,,,,,,,
Uppsala University,Christofer Fjellner,,,,,,,,
Lund University,Christofer Fjellner,,,,,,,,
Uppsala University,Oscar Levertin,,,,,,,,
Uppsala University,Gustaf Aulén,,,,,,,,
Uppsala University,Gunnar Rudberg,,,,,,,,
Uppsala University,Sverker Åström,,,,,,,,
University of Gothenburg,Stefan Noreén,,,,,,,,
Uppsala University,Sigurd Agrell,,,,,,,,
Uppsala University,Arne Beurling,,,,,,,,
Uppsala University,Henric Benzelius,,,,,,,,
Uppsala University,Sigvard Eklund,,,,,,,,
Uppsala University,Björn von der Esch,,,,,,,,
Uppsala University,Janne Holmén,,,,,,,,
Lund University,Roy Andersson,,,,,,,,
Uppsala University,Sven Delblanc,,,,,,,,
Uppsala University,Georg F.L. Sarauw,,,,,,,,
Uppsala University,Pehr Henrik Ling,,,,,,,,
Lund University,Pehr Henrik Ling,,,,,,,,
Lund University,Otto Lindblad,,,,,,,,
Stockholm University,Ulf Hannerz,,,,,,,,
Uppsala University,Pehr Löfling,,,,,,,,
Lund University,Rune Elmqvist,,,,,,,,
Lund University,Bertil Hult,,,,,,,,
Uppsala University,Nils Gabriel Sefström,,,,,,,,
Uppsala University,Arvid Ahnfelt,,,,,,,,
Uppsala University,Arvid August Afzelius,,,,,,,,
Uppsala University,Pehr Kalm,,,,,,,,
Uppsala University,Carl Axel Magnus Lindman,,,,,,,,
Uppsala University,Johan Ihre,,,,,,,,
Uppsala University,Fredrik Hasselqvist,,,,,,,,
Stockholm University,Mikael Odenberg,,,,,,,,
Uppsala University,Pehr Wilhelm Wargentin,,,,,,,,
Uppsala University,Elias Wessén,,,,,,,,
Uppsala University,Knut Ångström,,,,,,,,
Royal Institute of Technology,Ivar Kreuger,,,,,,,,
Uppsala University,Hugo von Zeipel,,,,,,,,
Lund University,Gustaf Johan Billberg,,,,,,,,
Uppsala University,Per Collinder,,,,,,,,
Lund University,Per Collinder,,,,,,,,
Lund University,Göran Sonnevi,,,,,,,,
Royal Institute of Technology,Carl Westman,,,,,,,,
Uppsala University,Clas Theodor Odhner,,,,,,,,
Lund University,Hans Rausing,,,,,,,,
Stockholm University,Stefan Persson,,,,,,,,
Uppsala University,Olof Rudbeck the Younger,,,,,,,,
Stockholm University,Assar Lindbeck,,,,,,,,
Stockholm University,Bent Hamer,,,,,,,,
Uppsala University,"Prince August, Duke of Dalarna",,,,,,,,
Royal Institute of Technology,Axel Anderberg,,,,,,,,
Lund University,Erik Lindahl,,,,,,,,
Royal Institute of Technology,Birger Ljungström,,,,,,,,
Stockholm University,Jens Lapidus,,,,,,,,
Uppsala University,Jesper Swedberg,,,,,,,,
Lund University,Johan Erhard Areschoug,,,,,,,,
Mid Sweden University,Emil Jönsson,,,,,,,,
Uppsala University,Johan Andreas Murray,,,,,,,,
Uppsala University,Gustaf Åkerman,,,,,,,,
Royal Institute of Technology,Kornél Pajor,,,,,,,,
Uppsala University,Petter,,,,,,,,
Uppsala University,Bror Yngve Sjöstedt,,,,,,,,
Lund University,Gregor Paulsson,,,,,,,,
Uppsala University,Nicolaus Olai Bothniensis,,,,,,,,
Uppsala University,Axel Gustav Adlercreutz,,,,,,,,
Uppsala University,Axel Hägerström,,,,,,,,
Uppsala University,Bengt Danielsson,,,,,,,,
Karolinska Institute,Bengt Westerberg,,,,,,,,
Uppsala University,Christopher Jacob Boström,,,,,,,,
Royal Institute of Technology,Baltzar von Platen,,,,,,,,
Uppsala University,Bertil H. van Boer,,,,,,,,
Uppsala University,Lennart Olsson,,,,,,,,
University of Gothenburg,Nils Brunsson,,,,,,,,
Uppsala University,Carl Stål,,,,,,,,
Umeå University,Bertil Holmlund,,,,,,,,
Uppsala University,Johan Oxenstierna,,,,,,,,
Uppsala University,Björn Engquist,,,,,,,,
Uppsala University,Bo Giertz,,,,,,,,
University of Gothenburg,Bo Ralph,,,,,,,,
Linköping University,Björn von Sydow,,,,,,,,
Uppsala University,Gustaf Erik Pasch,,,,,,,,
Uppsala University,Wilhelm Hisinger,,,,,,,,
Royal Institute of Technology,Björn Engquist,,,,,,,,
Uppsala University,Peter Jacob Hjelm,,,,,,,,
Uppsala University,Johan Gottschalk Wallerius,,,,,,,,
Lund University,Ludwig Ramberg,,,,,,,,
Uppsala University,Albert Atterberg,,,,,,,,
Stockholm University,Horace Engdahl,,,,,,,,
Royal Institute of Technology,Boris Hagelin,,,,,,,,
Uppsala University,Rutger Sernander,,,,,,,,
Uppsala University,Magnus Gabriel De la Gardie,,,,,,,,
Lund University,Carl Henrik Fredriksson,,,,,,,,
Stockholm University,Maciej Zaremba,,,,,,,,
Royal Institute of Technology,Ragnar Sohlman,,,,,,,,
Royal Institute of Technology,Daniel Ek,,,,,,,,
Uppsala University,Johan August Wahlberg,,,,,,,,
Uppsala University,Göran Rothman,,,,,,,,
University of Gothenburg,Carl Henrik Fredriksson,,,,,,,,
Uppsala University,Carl-Gustav Esseen,,,,,,,,
University of Gothenburg,Jonas Jonasson,,,,,,,,
University of Gothenburg,Niklas Eklund,,,,,,,,
Uppsala University,Olof af Acrel,,,,,,,,
Uppsala University,Tor Andræ,,,,,,,,
Uppsala University,Gustav Sundbärg,,,,,,,,
Uppsala University,Göran Malmqvist,,,,,,,,
Stockholm University,Göran Malmqvist,,,,,,,,
Uppsala University,Henrik Samuel Nyberg,,,,,,,,
Uppsala University,Carl Skottsberg,,,,,,,,
Uppsala University,Alf Ross,,,,,,,,
Uppsala University,Stane Dolanc,,,,,,,,
Uppsala University,Jens Holm,,,,,,,,
Stockholm University,Lars Leijonborg,,,,,,,,
Uppsala University,Carl-Henry Alström,,,,,,,,
Uppsala University,Knut Lundmark,,,,,,,,
Karolinska Institute,Carl-Henry Alström,,,,,,,,
Uppsala University,Tobias Krantz,,,,,,,,
Uppsala University,Olof Celsius,,,,,,,,
Uppsala University,Johan Gunnar Andersson,,,,,,,,
University of Gothenburg,Sture Allén,,,,,,,,
Stockholm University,Lars Widding,,,,,,,,
University of Gothenburg,Magnus Carlsson,,,,,,,,
Uppsala University,Claës Fredrik Hornstedt,,,,,,,,
Stockholm University,Hrafn Gunnlaugsson,,,,,,,,
Uppsala University,Carl-Henric Svanberg,,,,,,,,
Lund University,Per Georg Scheutz,,,,,,,,
Royal Institute of Technology,Ragnar Östberg,,,,,,,,
Uppsala University,Dag Hartelius,,,,,,,,
University of Gothenburg,Håkan Hellström,,,,,,,,
Royal Institute of Technology,Fredrik Lilljekvist,,,,,,,,
Uppsala University,Erik Stensiö,,,,,,,,
Uppsala University,Einar Lönnberg,,,,,,,,
Royal Institute of Technology,Ferdinand Boberg,,,,,,,,
Uppsala University,Samuel Klingenstierna,,,,,,,,
Linköping University,Carl-Henric Svanberg,,,,,,,,
Uppsala University,Carl Gustaf af Leopold,,,,,,,,
Lund University,Anna Gustafsson Chen,,,,,,,,
Stockholm University,Anna Gustafsson Chen,,,,,,,,
Umeå University,Stefan Attefall,,,,,,,,
Lund University,Hans Alfredson,,,,,,,,
Uppsala University,Bernhard Salin,,,,,,,,
Uppsala University,Carl Fredric Adler,,,,,,,,
Uppsala University,Carl Johan Malmsten,,,,,,,,
Uppsala University,Carl Kempe,,,,,,,,
Uppsala University,Carl Larsson Kämpe,,,,,,,,
Uppsala University,Carl Snoilsky,,,,,,,,
Mid Sweden University,Melodie MC,,,,,,,,
Uppsala University,Carl Wilhelm Samuel Aurivillius,,,,,,,,
Örebro University,Sten Tolgfors,,,,,,,,
Lund University,Cecilia Jarlskog,,,,,,,,
Chalmers University of Technology,Carl Abraham Pihl,,,,,,,,
Royal Institute of Technology,Carl-Axel Acking,,,,,,,,
Royal Institute of Technology,Carl Schlyter,,,,,,,,
Uppsala University,Oscar Almgren,,,,,,,,
Uppsala University,Christopher Tärnström,,,,,,,,
Uppsala University,Clas Alströmer,,,,,,,,
Lund University,Conrad Quensel,,,,,,,,
Lund University,Ernst Wigforss,,,,,,,,
Lund University,Peter Gärdenfors,,,,,,,,
Uppsala University,Daniel Lorenz Salthenius,,,,,,,,
Uppsala University,Samuel Troilius,,,,,,,,
Royal Institute of Technology,Karl-Birger Blomdahl,,,,,,,,
Stockholm University,Jan O. Karlsson,,,,,,,,
Uppsala University,Nils Gustaf Ekholm,,,,,,,,
Royal Institute of Technology,Dietrich Müller-Hillebrand,,,,,,,,
Uppsala University,Leonard Gyllenhaal,,,,,,,,
Stockholm University,Dror Feiler,,,,,,,,
Royal Institute of Technology,Pär Ström,,,,,,,,
Uppsala University,Johan Ångström,,,,,,,,
Lund University,Lars Olofsson,,,,,,,,
Uppsala University,Edvard Carleson,,,,,,,,
Lund University,Edvin Kallstenius,,,,,,,,
Uppsala University,Efraim Liljequist,,,,,,,,
Uppsala University,Arvid Lindström,,,,,,,,
Royal Institute of Technology,Edy Velander,,,,,,,,
Uppsala University,Jacob Benzelius,,,,,,,,
Stockholm University,Mattias Gardell,,,,,,,,
Uppsala University,Tamerlan Thorell,,,,,,,,
Stockholm University,Sten Andersson,,,,,,,,
Uppsala University,Nils Christoffer Dunér,,,,,,,,
Stockholm University,Per Ahlmark,,,,,,,,
Uppsala University,Viktor Kochubey,,,,,,,,
Uppsala University,Eric Gustaf Lidbeck,,,,,,,,
Uppsala University,Erik Jarvik,,,,,,,,
Uppsala University,Erik Johan Stagnelius,,,,,,,,
Lund University,Erik Holmberg,,,,,,,,
Lund University,Eric Ragnor Sventenius,,,,,,,,
Uppsala University,Erland Nordenskiöld,,,,,,,,
Uppsala University,Johan Olof Wallin,,,,,,,,
Uppsala University,Sten Selander,,,,,,,,
Lund University,Gunnar Hökmark,,,,,,,,
Stockholm University,Sten Rudholm,,,,,,,,
Stockholm University,Sven Lindqvist,,,,,,,,
Uppsala University,Ivar Rooth,,,,,,,,
Royal Institute of Technology,Knut Frænkel,,,,,,,,
Uppsala University,Yngve Larsson,,,,,,,,
Uppsala University,Gabriel Gustafson,,,,,,,,
Stockholm University,Rolf Schock,,,,,,,,
